x	T1	T2	T3	T4
[s]	[um/m]	[um/m]	[um/m]	[um/m]
  2.087500E+000	 -3.700000E+001	 -4.000000E+001	 -2.900000E+001	 -3.400000E+001
  2.088125E+000	 -4.000000E+001	 -5.700000E+001	 -5.100000E+001	 -5.100000E+001
  2.088750E+000	 -3.100000E+001	 -6.600000E+001	 -7.400000E+001	 -7.200000E+001
  2.089375E+000	 -2.600000E+001	 -7.600000E+001	 -8.500000E+001	 -8.200000E+001
  2.090000E+000	 -2.700000E+001	 -6.300000E+001	 -7.400000E+001	 -7.000000E+001
  2.090625E+000	 -3.000000E+001	 -5.300000E+001	 -4.300000E+001	 -4.900000E+001
  2.091250E+000	 -3.000000E+001	 -4.000000E+001	 -3.300000E+001	 -3.500000E+001
  2.091875E+000	 -2.900000E+001	 -4.600000E+001	 -3.300000E+001	 -3.900000E+001
  2.092500E+000	 -1.500000E+001	 -5.100000E+001	 -6.100000E+001	 -6.300000E+001
  2.093125E+000	 -1.800000E+001	 -6.000000E+001	 -7.300000E+001	 -7.300000E+001
  2.093750E+000	 -9.000000E+000	 -3.600000E+001	 -3.900000E+001	 -4.500000E+001
  2.094375E+000	 -1.400000E+001	 -1.300000E+001	 -4.000000E+000	 -1.600000E+001
  2.095000E+000	 -1.600000E+001	 -1.400000E+001	 -1.500000E+001	 -1.800000E+001
  2.095625E+000	 -3.000000E+000	 -9.000000E+000	 -1.500000E+001	 -2.400000E+001
  2.096250E+000	 -1.000000E+000	 -1.700000E+001	 -4.300000E+001	 -4.400000E+001
  2.096875E+000	  3.000000E+000	 -2.200000E+001	 -4.500000E+001	 -4.400000E+001
  2.097500E+000	  6.000000E+000	 -2.000000E+000	 -2.000000E+001	 -2.300000E+001
  2.098125E+000	  1.000000E+000	  9.000000E+000	  4.000000E+000	  0.000000E+000
  2.098750E+000	  9.000000E+000	  2.000000E+001	  1.400000E+001	  6.000000E+000
  2.099375E+000	  1.300000E+001	  2.600000E+001	  1.000000E+000	 -4.000000E+000
  2.100000E+000	  2.100000E+001	  1.700000E+001	 -2.100000E+001	 -1.600000E+001
  2.100625E+000	  2.700000E+001	  2.800000E+001	  0.000000E+000	  0.000000E+000
  2.101250E+000	  2.700000E+001	  4.800000E+001	  2.600000E+001	  2.700000E+001
  2.101875E+000	  2.400000E+001	  6.200000E+001	  5.800000E+001	  5.900000E+001
  2.102500E+000	  3.600000E+001	  8.200000E+001	  6.600000E+001	  6.400000E+001
  2.103125E+000	  4.500000E+001	  7.200000E+001	  3.000000E+001	  4.500000E+001
  2.103750E+000	  5.900000E+001	  8.000000E+001	  2.600000E+001	  4.400000E+001
  2.104375E+000	  6.500000E+001	  8.900000E+001	  4.500000E+001	  6.400000E+001
  2.105000E+000	  4.700000E+001	  9.000000E+001	  7.900000E+001	  1.040000E+002
  2.105625E+000	  6.000000E+001	  1.170000E+002	  1.140000E+002	  1.310000E+002
  2.106250E+000	  5.400000E+001	  1.080000E+002	  9.000000E+001	  1.200000E+002
  2.106875E+000	  6.400000E+001	  9.200000E+001	  5.100000E+001	  8.900000E+001
  2.107500E+000	  7.200000E+001	  8.800000E+001	  4.400000E+001	  7.900000E+001
  2.108125E+000	  6.100000E+001	  8.800000E+001	  5.500000E+001	  9.600000E+001
  2.108750E+000	  5.900000E+001	  1.110000E+002	  1.050000E+002	  1.360000E+002
  2.109375E+000	  5.000000E+001	  1.180000E+002	  1.140000E+002	  1.470000E+002
  2.110000E+000	  4.300000E+001	  8.900000E+001	  6.800000E+001	  1.210000E+002
  2.110625E+000	  5.700000E+001	  7.500000E+001	  3.800000E+001	  7.900000E+001
  2.111250E+000	  5.300000E+001	  5.900000E+001	  1.700000E+001	  6.400000E+001
  2.111875E+000	  4.300000E+001	  6.800000E+001	  4.500000E+001	  9.100000E+001
  2.112500E+000	  3.300000E+001	  9.000000E+001	  9.600000E+001	  1.270000E+002
  2.113125E+000	  2.300000E+001	  7.500000E+001	  8.100000E+001	  1.190000E+002
  2.113750E+000	  3.200000E+001	  6.000000E+001	  4.900000E+001	  8.500000E+001
  2.114375E+000	  3.300000E+001	  2.800000E+001	 -3.000000E+000	  3.700000E+001
  2.115000E+000	  2.500000E+001	  1.500000E+001	 -1.300000E+001	  3.100000E+001
  2.115625E+000	  2.600000E+001	  4.600000E+001	  3.900000E+001	  6.200000E+001
  2.116250E+000	  7.000000E+000	  5.200000E+001	  6.800000E+001	  9.100000E+001
  2.116875E+000	  5.000000E+000	  4.200000E+001	  5.800000E+001	  7.900000E+001
  2.117500E+000	  1.100000E+001	  1.400000E+001	  9.000000E+000	  3.500000E+001
  2.118125E+000	  9.000000E+000	 -1.400000E+001	 -3.900000E+001	 -5.000000E+000
  2.118750E+000	  1.500000E+001	 -4.000000E+000	 -2.100000E+001	 -1.000000E+000
  2.119375E+000	  4.000000E+000	  1.900000E+001	  2.600000E+001	  3.900000E+001
  2.120000E+000	 -1.500000E+001	  2.600000E+001	  4.800000E+001	  6.300000E+001
  2.120625E+000	 -9.000000E+000	  2.400000E+001	  3.300000E+001	  4.600000E+001
  2.121250E+000	 -7.000000E+000	 -2.000000E+001	 -3.000000E+001	 -4.000000E+000
  2.121875E+000	  0.000000E+000	 -3.800000E+001	 -5.700000E+001	 -3.100000E+001
  2.122500E+000	  2.000000E+000	 -2.500000E+001	 -3.400000E+001	 -1.600000E+001
  2.123125E+000	 -1.200000E+001	 -1.000000E+000	  9.000000E+000	  2.200000E+001
  2.123750E+000	 -1.600000E+001	  1.300000E+001	  3.900000E+001	  4.100000E+001
  2.124375E+000	 -2.300000E+001	  0.000000E+000	  7.000000E+000	  1.800000E+001
  2.125000E+000	 -1.600000E+001	 -4.600000E+001	 -5.800000E+001	 -3.200000E+001
  2.125625E+000	 -3.000000E+000	 -4.800000E+001	 -6.600000E+001	 -5.200000E+001
  2.126250E+000	 -1.100000E+001	 -3.600000E+001	 -4.800000E+001	 -3.200000E+001
  2.126875E+000	 -2.200000E+001	 -7.000000E+000	  7.000000E+000	  1.000000E+001
  2.127500E+000	 -2.200000E+001	  2.000000E+000	  2.500000E+001	  2.200000E+001
  2.128125E+000	 -3.000000E+001	 -2.500000E+001	 -2.000000E+001	 -6.000000E+000
  2.128750E+000	 -1.300000E+001	 -5.600000E+001	 -6.700000E+001	 -5.000000E+001
  2.129375E+000	 -1.400000E+001	 -6.200000E+001	 -8.100000E+001	 -6.200000E+001
  2.130000E+000	 -2.000000E+001	 -4.600000E+001	 -5.200000E+001	 -3.800000E+001
  2.130625E+000	 -2.700000E+001	 -1.400000E+001	  9.000000E+000	  6.000000E+000
  2.131250E+000	 -3.500000E+001	 -1.800000E+001	  1.000000E+000	  1.200000E+001
  2.131875E+000	 -3.400000E+001	 -4.200000E+001	 -3.500000E+001	 -2.200000E+001
  2.132500E+000	 -2.100000E+001	 -6.400000E+001	 -7.800000E+001	 -6.500000E+001
  2.133125E+000	 -2.100000E+001	 -7.200000E+001	 -9.300000E+001	 -7.200000E+001
  2.133750E+000	 -2.600000E+001	 -4.700000E+001	 -4.400000E+001	 -3.600000E+001
  2.134375E+000	 -3.300000E+001	 -1.900000E+001	 -1.000000E+000	 -2.000000E+000
  2.135000E+000	 -4.300000E+001	 -3.300000E+001	 -1.500000E+001	 -2.000000E+000
  2.135625E+000	 -2.800000E+001	 -4.500000E+001	 -4.900000E+001	 -3.700000E+001
  2.136250E+000	 -2.500000E+001	 -8.100000E+001	 -1.040000E+002	 -7.700000E+001
  2.136875E+000	 -2.800000E+001	 -7.800000E+001	 -9.600000E+001	 -7.200000E+001
  2.137500E+000	 -2.900000E+001	 -4.600000E+001	 -4.700000E+001	 -3.900000E+001
  2.138125E+000	 -4.600000E+001	 -3.200000E+001	 -1.300000E+001	 -5.000000E+000
  2.138750E+000	 -3.800000E+001	 -3.700000E+001	 -1.800000E+001	 -1.200000E+001
  2.139375E+000	 -3.500000E+001	 -6.200000E+001	 -7.000000E+001	 -5.000000E+001
  2.140000E+000	 -3.400000E+001	 -9.100000E+001	 -1.140000E+002	 -8.500000E+001
  2.140625E+000	 -2.600000E+001	 -7.300000E+001	 -8.900000E+001	 -7.100000E+001
  2.141250E+000	 -4.300000E+001	 -5.400000E+001	 -4.800000E+001	 -3.700000E+001
  2.141875E+000	 -4.700000E+001	 -3.900000E+001	 -1.100000E+001	 -6.000000E+000
  2.142500E+000	 -4.000000E+001	 -4.100000E+001	 -2.300000E+001	 -2.000000E+001
  2.143125E+000	 -3.700000E+001	 -7.400000E+001	 -8.600000E+001	 -6.200000E+001
  2.143750E+000	 -2.300000E+001	 -8.100000E+001	 -1.070000E+002	 -8.500000E+001
  2.144375E+000	 -3.000000E+001	 -7.300000E+001	 -8.500000E+001	 -6.700000E+001
  2.145000E+000	 -4.100000E+001	 -5.000000E+001	 -4.200000E+001	 -3.000000E+001
  2.145625E+000	 -3.900000E+001	 -2.500000E+001	 -3.000000E+000	 -7.000000E+000
  2.146250E+000	 -4.400000E+001	 -5.100000E+001	 -4.000000E+001	 -2.800000E+001
  2.146875E+000	 -3.900000E+001	 -7.900000E+001	 -9.800000E+001	 -7.300000E+001
  2.147500E+000	 -2.500000E+001	 -8.300000E+001	 -1.090000E+002	 -8.600000E+001
  2.148125E+000	 -3.800000E+001	 -7.100000E+001	 -8.700000E+001	 -6.400000E+001
  2.148750E+000	 -4.400000E+001	 -4.000000E+001	 -2.500000E+001	 -2.200000E+001
  2.149375E+000	 -4.700000E+001	 -3.500000E+001	 -1.200000E+001	 -8.000000E+000
  2.150000E+000	 -4.900000E+001	 -5.700000E+001	 -5.200000E+001	 -3.400000E+001
  2.150625E+000	 -3.300000E+001	 -7.700000E+001	 -9.700000E+001	 -7.800000E+001
  2.151250E+000	 -3.600000E+001	 -8.700000E+001	 -1.130000E+002	 -8.800000E+001
  2.151875E+000	 -4.000000E+001	 -7.300000E+001	 -7.700000E+001	 -5.900000E+001
  2.152500E+000	 -4.200000E+001	 -3.300000E+001	 -1.400000E+001	 -1.500000E+001
  2.153125E+000	 -5.000000E+001	 -4.200000E+001	 -2.000000E+001	 -1.400000E+001
  2.153750E+000	 -4.200000E+001	 -5.800000E+001	 -5.500000E+001	 -4.100000E+001
  2.154375E+000	 -3.900000E+001	 -8.400000E+001	 -1.050000E+002	 -8.000000E+001
  2.155000E+000	 -4.200000E+001	 -9.100000E+001	 -1.130000E+002	 -8.200000E+001
  2.155625E+000	 -3.900000E+001	 -5.600000E+001	 -5.900000E+001	 -4.500000E+001
  2.156250E+000	 -5.400000E+001	 -4.000000E+001	 -2.100000E+001	 -1.300000E+001
  2.156875E+000	 -5.800000E+001	 -4.700000E+001	 -2.700000E+001	 -1.400000E+001
  2.157500E+000	 -5.100000E+001	 -6.700000E+001	 -6.600000E+001	 -4.600000E+001
  2.158125E+000	 -4.500000E+001	 -9.900000E+001	 -1.160000E+002	 -8.200000E+001
  2.158750E+000	 -4.300000E+001	 -8.000000E+001	 -9.500000E+001	 -7.700000E+001
  2.159375E+000	 -5.300000E+001	 -6.200000E+001	 -5.500000E+001	 -4.500000E+001
  2.160000E+000	 -6.300000E+001	 -4.700000E+001	 -2.000000E+001	 -1.100000E+001
  2.160625E+000	 -5.600000E+001	 -5.600000E+001	 -3.200000E+001	 -2.600000E+001
  2.161250E+000	 -5.700000E+001	 -6.900000E+001	 -6.100000E+001	 -4.000000E+001
  2.161875E+000	 -5.200000E+001	 -6.900000E+001	 -6.800000E+001	 -4.800000E+001
  2.162500E+000	 -4.900000E+001	 -6.900000E+001	 -6.800000E+001	 -5.200000E+001
  2.163125E+000	 -5.800000E+001	 -6.500000E+001	 -5.800000E+001	 -4.300000E+001
  2.163750E+000	 -5.300000E+001	 -5.600000E+001	 -4.000000E+001	 -3.000000E+001
  2.164375E+000	 -5.600000E+001	 -5.600000E+001	 -4.200000E+001	 -3.000000E+001
  2.165000E+000	 -6.200000E+001	 -7.600000E+001	 -6.900000E+001	 -4.800000E+001
  2.165625E+000	 -4.600000E+001	 -7.500000E+001	 -7.900000E+001	 -6.600000E+001
  2.166250E+000	 -5.300000E+001	 -7.500000E+001	 -7.200000E+001	 -5.500000E+001
  2.166875E+000	 -5.300000E+001	 -7.200000E+001	 -6.700000E+001	 -5.300000E+001
  2.167500E+000	 -5.500000E+001	 -5.000000E+001	 -2.800000E+001	 -2.700000E+001
  2.168125E+000	 -6.500000E+001	 -6.200000E+001	 -4.400000E+001	 -2.800000E+001
  2.168750E+000	 -5.100000E+001	 -7.300000E+001	 -7.000000E+001	 -5.500000E+001
  2.169375E+000	 -5.700000E+001	 -8.000000E+001	 -8.300000E+001	 -6.300000E+001
  2.170000E+000	 -6.200000E+001	 -8.500000E+001	 -7.900000E+001	 -5.800000E+001
  2.170625E+000	 -5.000000E+001	 -5.800000E+001	 -4.700000E+001	 -3.800000E+001
  2.171250E+000	 -6.700000E+001	 -5.700000E+001	 -3.200000E+001	 -2.000000E+001
  2.171875E+000	 -6.500000E+001	 -6.400000E+001	 -4.900000E+001	 -3.400000E+001
  2.172500E+000	 -5.300000E+001	 -7.000000E+001	 -6.600000E+001	 -5.300000E+001
  2.173125E+000	 -6.200000E+001	 -8.700000E+001	 -8.500000E+001	 -5.900000E+001
  2.173750E+000	 -5.200000E+001	 -6.900000E+001	 -6.000000E+001	 -5.000000E+001
  2.174375E+000	 -5.900000E+001	 -5.800000E+001	 -3.900000E+001	 -3.100000E+001
  2.175000E+000	 -6.800000E+001	 -6.100000E+001	 -3.700000E+001	 -2.100000E+001
  2.175625E+000	 -5.600000E+001	 -5.700000E+001	 -3.800000E+001	 -2.700000E+001
  2.176250E+000	 -6.400000E+001	 -7.900000E+001	 -8.200000E+001	 -5.600000E+001
  2.176875E+000	 -5.500000E+001	 -8.300000E+001	 -8.200000E+001	 -6.100000E+001
  2.177500E+000	 -5.200000E+001	 -7.100000E+001	 -6.400000E+001	 -4.500000E+001
  2.178125E+000	 -6.500000E+001	 -5.600000E+001	 -3.300000E+001	 -2.300000E+001
  2.178750E+000	 -6.100000E+001	 -5.300000E+001	 -2.700000E+001	 -1.900000E+001
  2.179375E+000	 -6.200000E+001	 -6.900000E+001	 -5.700000E+001	 -3.700000E+001
  2.180000E+000	 -6.300000E+001	 -8.700000E+001	 -8.200000E+001	 -6.000000E+001
  2.180625E+000	 -5.600000E+001	 -8.000000E+001	 -7.600000E+001	 -5.700000E+001
  2.181250E+000	 -6.000000E+001	 -7.200000E+001	 -6.100000E+001	 -4.500000E+001
  2.181875E+000	 -6.600000E+001	 -5.800000E+001	 -3.400000E+001	 -2.000000E+001
  2.182500E+000	 -6.600000E+001	 -5.300000E+001	 -2.800000E+001	 -1.700000E+001
  2.183125E+000	 -6.600000E+001	 -7.700000E+001	 -6.000000E+001	 -3.800000E+001
  2.183750E+000	 -5.900000E+001	 -8.300000E+001	 -7.500000E+001	 -5.300000E+001
  2.184375E+000	 -5.900000E+001	 -8.100000E+001	 -7.400000E+001	 -5.500000E+001
  2.185000E+000	 -6.300000E+001	 -7.200000E+001	 -5.300000E+001	 -3.800000E+001
  2.185625E+000	 -6.100000E+001	 -5.000000E+001	 -1.900000E+001	 -1.400000E+001
  2.186250E+000	 -6.800000E+001	 -6.100000E+001	 -3.800000E+001	 -2.200000E+001
  2.186875E+000	 -6.400000E+001	 -7.500000E+001	 -6.400000E+001	 -4.500000E+001
  2.187500E+000	 -5.300000E+001	 -8.400000E+001	 -7.800000E+001	 -5.500000E+001
  2.188125E+000	 -5.800000E+001	 -8.200000E+001	 -7.200000E+001	 -5.200000E+001
  2.188750E+000	 -5.900000E+001	 -6.000000E+001	 -3.800000E+001	 -2.900000E+001
  2.189375E+000	 -6.700000E+001	 -5.100000E+001	 -2.100000E+001	 -1.500000E+001
  2.190000E+000	 -7.000000E+001	 -6.600000E+001	 -4.400000E+001	 -2.400000E+001
  2.190625E+000	 -6.200000E+001	 -7.500000E+001	 -6.300000E+001	 -4.200000E+001
  2.191250E+000	 -5.700000E+001	 -8.700000E+001	 -8.300000E+001	 -5.700000E+001
  2.191875E+000	 -5.500000E+001	 -8.100000E+001	 -6.800000E+001	 -4.800000E+001
  2.192500E+000	 -6.100000E+001	 -5.700000E+001	 -3.300000E+001	 -2.300000E+001
  2.193125E+000	 -6.900000E+001	 -5.800000E+001	 -3.000000E+001	 -1.700000E+001
  2.193750E+000	 -6.300000E+001	 -6.000000E+001	 -3.400000E+001	 -2.100000E+001
  2.194375E+000	 -6.600000E+001	 -8.300000E+001	 -6.600000E+001	 -4.600000E+001
  2.195000E+000	 -6.100000E+001	 -8.900000E+001	 -8.200000E+001	 -5.400000E+001
  2.195625E+000	 -5.500000E+001	 -7.000000E+001	 -6.000000E+001	 -5.000000E+001
  2.196250E+000	 -6.000000E+001	 -6.400000E+001	 -4.100000E+001	 -3.000000E+001
  2.196875E+000	 -6.900000E+001	 -6.100000E+001	 -3.200000E+001	 -1.700000E+001
  2.197500E+000	 -6.600000E+001	 -6.400000E+001	 -4.000000E+001	 -2.700000E+001
  2.198125E+000	 -6.600000E+001	 -8.800000E+001	 -7.800000E+001	 -4.900000E+001
  2.198750E+000	 -5.200000E+001	 -7.900000E+001	 -7.400000E+001	 -5.500000E+001
  2.199375E+000	 -6.000000E+001	 -7.200000E+001	 -5.500000E+001	 -4.100000E+001
  2.200000E+000	 -7.000000E+001	 -6.500000E+001	 -4.300000E+001	 -2.900000E+001
  2.200625E+000	 -6.400000E+001	 -5.400000E+001	 -2.600000E+001	 -1.800000E+001
  2.201250E+000	 -6.800000E+001	 -7.100000E+001	 -4.700000E+001	 -2.500000E+001
  2.201875E+000	 -6.200000E+001	 -8.300000E+001	 -6.800000E+001	 -4.700000E+001
  2.202500E+000	 -4.900000E+001	 -7.300000E+001	 -6.200000E+001	 -4.800000E+001
  2.203125E+000	 -6.200000E+001	 -7.100000E+001	 -6.100000E+001	 -3.700000E+001
  2.203750E+000	 -6.300000E+001	 -6.100000E+001	 -2.800000E+001	 -1.900000E+001
  2.204375E+000	 -6.800000E+001	 -6.000000E+001	 -3.300000E+001	 -2.000000E+001
  2.205000E+000	 -7.000000E+001	 -7.500000E+001	 -5.500000E+001	 -3.100000E+001
  2.205625E+000	 -5.200000E+001	 -7.500000E+001	 -6.300000E+001	 -4.400000E+001
  2.206250E+000	 -5.300000E+001	 -7.500000E+001	 -7.200000E+001	 -5.200000E+001
  2.206875E+000	 -6.000000E+001	 -6.800000E+001	 -5.100000E+001	 -3.000000E+001
  2.207500E+000	 -6.300000E+001	 -5.600000E+001	 -2.900000E+001	 -1.800000E+001
  2.208125E+000	 -6.900000E+001	 -6.500000E+001	 -3.900000E+001	 -2.100000E+001
  2.208750E+000	 -6.300000E+001	 -7.000000E+001	 -4.400000E+001	 -2.900000E+001
  2.209375E+000	 -5.500000E+001	 -8.400000E+001	 -7.600000E+001	 -5.200000E+001
  2.210000E+000	 -5.700000E+001	 -8.300000E+001	 -7.400000E+001	 -5.100000E+001
  2.210625E+000	 -6.100000E+001	 -6.200000E+001	 -4.300000E+001	 -2.700000E+001
  2.211250E+000	 -6.500000E+001	 -6.300000E+001	 -3.600000E+001	 -2.100000E+001
  2.211875E+000	 -6.700000E+001	 -6.400000E+001	 -3.000000E+001	 -1.600000E+001
  2.212500E+000	 -5.600000E+001	 -6.700000E+001	 -4.900000E+001	 -3.300000E+001
  2.213125E+000	 -5.800000E+001	 -8.000000E+001	 -7.300000E+001	 -5.200000E+001
  2.213750E+000	 -5.200000E+001	 -7.300000E+001	 -6.300000E+001	 -4.800000E+001
  2.214375E+000	 -6.300000E+001	 -6.500000E+001	 -4.100000E+001	 -3.000000E+001
  2.215000E+000	 -7.400000E+001	 -6.700000E+001	 -3.500000E+001	 -1.500000E+001
  2.215625E+000	 -5.800000E+001	 -6.000000E+001	 -3.400000E+001	 -2.000000E+001
  2.216250E+000	 -6.000000E+001	 -8.000000E+001	 -6.500000E+001	 -4.000000E+001
  2.216875E+000	 -5.700000E+001	 -7.900000E+001	 -7.000000E+001	 -4.600000E+001
  2.217500E+000	 -5.600000E+001	 -7.000000E+001	 -5.900000E+001	 -4.200000E+001
  2.218125E+000	 -6.900000E+001	 -7.300000E+001	 -4.800000E+001	 -2.700000E+001
  2.218750E+000	 -5.900000E+001	 -6.100000E+001	 -2.600000E+001	 -1.900000E+001
  2.219375E+000	 -6.400000E+001	 -6.600000E+001	 -4.000000E+001	 -2.400000E+001
  2.220000E+000	 -6.100000E+001	 -7.600000E+001	 -6.500000E+001	 -3.800000E+001
  2.220625E+000	 -5.600000E+001	 -7.100000E+001	 -6.400000E+001	 -4.500000E+001
  2.221250E+000	 -6.100000E+001	 -7.300000E+001	 -6.100000E+001	 -3.700000E+001
  2.221875E+000	 -6.200000E+001	 -6.100000E+001	 -3.000000E+001	 -1.900000E+001
  2.222500E+000	 -6.300000E+001	 -5.600000E+001	 -2.800000E+001	 -1.600000E+001
  2.223125E+000	 -6.300000E+001	 -7.400000E+001	 -5.300000E+001	 -2.800000E+001
  2.223750E+000	 -5.500000E+001	 -6.900000E+001	 -5.800000E+001	 -4.000000E+001
  2.224375E+000	 -5.600000E+001	 -7.900000E+001	 -7.000000E+001	 -4.600000E+001
  2.225000E+000	 -6.200000E+001	 -7.600000E+001	 -5.700000E+001	 -3.700000E+001
  2.225625E+000	 -5.300000E+001	 -5.900000E+001	 -3.400000E+001	 -2.600000E+001
  2.226250E+000	 -6.100000E+001	 -5.900000E+001	 -3.700000E+001	 -2.100000E+001
  2.226875E+000	 -5.900000E+001	 -6.800000E+001	 -4.800000E+001	 -3.100000E+001
  2.227500E+000	 -5.600000E+001	 -7.400000E+001	 -5.800000E+001	 -4.100000E+001
  2.228125E+000	 -6.100000E+001	 -7.900000E+001	 -6.800000E+001	 -4.500000E+001
  2.228750E+000	 -5.600000E+001	 -7.000000E+001	 -5.300000E+001	 -3.700000E+001
  2.229375E+000	 -5.900000E+001	 -5.600000E+001	 -3.600000E+001	 -2.300000E+001
  2.230000E+000	 -6.700000E+001	 -6.500000E+001	 -4.100000E+001	 -2.200000E+001
  2.230625E+000	 -5.900000E+001	 -6.300000E+001	 -4.500000E+001	 -2.800000E+001
  2.231250E+000	 -5.900000E+001	 -7.800000E+001	 -6.600000E+001	 -4.300000E+001
  2.231875E+000	 -5.800000E+001	 -7.900000E+001	 -6.200000E+001	 -3.700000E+001
  2.232500E+000	 -5.400000E+001	 -6.300000E+001	 -4.400000E+001	 -3.200000E+001
  2.233125E+000	 -6.200000E+001	 -6.400000E+001	 -4.200000E+001	 -2.400000E+001
  2.233750E+000	 -6.100000E+001	 -5.600000E+001	 -3.600000E+001	 -1.900000E+001
  2.234375E+000	 -5.900000E+001	 -6.700000E+001	 -4.900000E+001	 -3.000000E+001
  2.235000E+000	 -6.200000E+001	 -8.100000E+001	 -6.500000E+001	 -3.900000E+001
  2.235625E+000	 -5.300000E+001	 -6.000000E+001	 -3.600000E+001	 -3.000000E+001
  2.236250E+000	 -5.900000E+001	 -6.900000E+001	 -4.900000E+001	 -3.200000E+001
  2.236875E+000	 -5.900000E+001	 -6.500000E+001	 -4.700000E+001	 -2.800000E+001
  2.237500E+000	 -6.300000E+001	 -6.300000E+001	 -4.200000E+001	 -2.500000E+001
  2.238125E+000	 -7.000000E+001	 -7.300000E+001	 -5.900000E+001	 -3.200000E+001
  2.238750E+000	 -5.500000E+001	 -7.000000E+001	 -4.300000E+001	 -3.000000E+001
  2.239375E+000	 -6.200000E+001	 -7.700000E+001	 -5.600000E+001	 -3.800000E+001
  2.240000E+000	 -6.100000E+001	 -6.500000E+001	 -4.900000E+001	 -3.300000E+001
  2.240625E+000	 -6.100000E+001	 -5.800000E+001	 -3.300000E+001	 -2.000000E+001
  2.241250E+000	 -6.300000E+001	 -6.900000E+001	 -5.000000E+001	 -2.900000E+001
  2.241875E+000	 -6.100000E+001	 -6.600000E+001	 -4.500000E+001	 -2.900000E+001
  2.242500E+000	 -5.600000E+001	 -7.500000E+001	 -5.300000E+001	 -3.800000E+001
  2.243125E+000	 -6.100000E+001	 -7.200000E+001	 -5.700000E+001	 -3.700000E+001
  2.243750E+000	 -5.900000E+001	 -6.000000E+001	 -3.700000E+001	 -2.700000E+001
  2.244375E+000	 -6.000000E+001	 -6.100000E+001	 -3.600000E+001	 -2.300000E+001
  2.245000E+000	 -6.900000E+001	 -6.700000E+001	 -4.700000E+001	 -2.500000E+001
  2.245625E+000	 -5.600000E+001	 -6.400000E+001	 -4.800000E+001	 -3.200000E+001
  2.246250E+000	 -5.800000E+001	 -7.400000E+001	 -5.900000E+001	 -3.900000E+001
  2.246875E+000	 -5.900000E+001	 -6.800000E+001	 -4.800000E+001	 -3.100000E+001
  2.247500E+000	 -5.500000E+001	 -6.300000E+001	 -4.100000E+001	 -2.700000E+001
  2.248125E+000	 -6.900000E+001	 -6.600000E+001	 -4.500000E+001	 -2.400000E+001
  2.248750E+000	 -5.900000E+001	 -6.800000E+001	 -4.500000E+001	 -2.800000E+001
  2.249375E+000	 -6.400000E+001	 -7.000000E+001	 -5.700000E+001	 -3.700000E+001
  2.250000E+000	 -6.000000E+001	 -7.800000E+001	 -6.400000E+001	 -3.900000E+001
  2.250625E+000	 -5.300000E+001	 -6.800000E+001	 -4.800000E+001	 -3.100000E+001
  2.251250E+000	 -6.100000E+001	 -6.600000E+001	 -4.300000E+001	 -2.600000E+001
  2.251875E+000	 -6.300000E+001	 -6.400000E+001	 -3.700000E+001	 -2.200000E+001
  2.252500E+000	 -6.000000E+001	 -6.800000E+001	 -4.900000E+001	 -2.700000E+001
  2.253125E+000	 -6.300000E+001	 -7.600000E+001	 -6.000000E+001	 -4.000000E+001
  2.253750E+000	 -5.300000E+001	 -6.800000E+001	 -5.500000E+001	 -3.800000E+001
  2.254375E+000	 -5.900000E+001	 -6.500000E+001	 -5.000000E+001	 -3.300000E+001
  2.255000E+000	 -6.100000E+001	 -6.800000E+001	 -4.300000E+001	 -2.400000E+001
  2.255625E+000	 -5.800000E+001	 -5.400000E+001	 -3.400000E+001	 -2.200000E+001
  2.256250E+000	 -6.400000E+001	 -7.400000E+001	 -5.400000E+001	 -3.100000E+001
  2.256875E+000	 -5.600000E+001	 -7.700000E+001	 -6.100000E+001	 -3.800000E+001
  2.257500E+000	 -5.600000E+001	 -7.000000E+001	 -5.600000E+001	 -3.800000E+001
  2.258125E+000	 -6.200000E+001	 -7.200000E+001	 -5.500000E+001	 -2.800000E+001
  2.258750E+000	 -6.000000E+001	 -6.400000E+001	 -3.400000E+001	 -2.300000E+001
  2.259375E+000	 -6.200000E+001	 -6.600000E+001	 -3.900000E+001	 -2.500000E+001
  2.260000E+000	 -6.900000E+001	 -7.500000E+001	 -5.500000E+001	 -3.100000E+001
  2.260625E+000	 -5.600000E+001	 -7.300000E+001	 -5.100000E+001	 -3.600000E+001
  2.261250E+000	 -5.600000E+001	 -6.800000E+001	 -5.700000E+001	 -4.000000E+001
  2.261875E+000	 -6.200000E+001	 -6.700000E+001	 -4.600000E+001	 -2.800000E+001
  2.262500E+000	 -5.700000E+001	 -6.100000E+001	 -3.800000E+001	 -2.200000E+001
  2.263125E+000	 -6.600000E+001	 -7.100000E+001	 -4.900000E+001	 -2.700000E+001
  2.263750E+000	 -6.000000E+001	 -7.000000E+001	 -4.800000E+001	 -3.300000E+001
  2.264375E+000	 -5.800000E+001	 -7.500000E+001	 -6.000000E+001	 -3.700000E+001
  2.265000E+000	 -5.700000E+001	 -7.500000E+001	 -5.800000E+001	 -3.300000E+001
  2.265625E+000	 -5.400000E+001	 -6.100000E+001	 -3.700000E+001	 -2.900000E+001
  2.266250E+000	 -6.600000E+001	 -6.600000E+001	 -4.500000E+001	 -2.600000E+001
  2.266875E+000	 -6.100000E+001	 -6.600000E+001	 -4.200000E+001	 -2.500000E+001
